,hidden_layers,neurons,learning_rate,metrics,f1_score_avg,acuracy_avg
30,3,50,0.001,"[[0.8372093023255814, 0.824999988079071, 124, 120], [0.6170212765957447, 0.699999988079071, 244, 120], [0.9147286821705426, 0.9083333611488342, 364, 120], [0.8617886178861788, 0.8583333492279053, 484, 120], [0.8775510204081634, 0.8999999761581421, 604, 120]]",0.8216597798772423,0.8383333325386048
31,3,50,0.005,"[[0.8689655172413793, 0.8416666388511658, 124, 120], [0.9552238805970149, 0.949999988079071, 244, 120], [0.959349593495935, 0.9583333134651184, 364, 120], [0.8208955223880597, 0.800000011920929, 484, 120], [0.5135135135135135, 0.699999988079071, 604, 120]]",0.8235896054471805,0.8499999880790711
32,3,50,0.01,"[[0.8571428571428571, 0.8583333492279053, 124, 120], [0.8983050847457628, 0.8999999761581421, 244, 120], [0.9298245614035089, 0.9333333373069763, 364, 120], [0.6428571428571429, 0.75, 484, 120], [0.6746987951807228, 0.7749999761581421, 604, 120]]",0.8005656882659988,0.8433333277702332
33,3,70,0.001,"[[0.8356164383561644, 0.800000011920929, 124, 120], [0.9344262295081968, 0.9333333373069763, 244, 120], [0.8200000000000001, 0.8500000238418579, 364, 120], [0.9174311926605504, 0.925000011920929, 484, 120], [0.7640449438202247, 0.824999988079071, 604, 120]]",0.8543037608690274,0.8666666746139526
34,3,70,0.005,"[[0.8661417322834646, 0.8583333492279053, 124, 120], [0.8552631578947367, 0.8166666626930237, 244, 120], [0.9007633587786259, 0.8916666507720947, 364, 120], [0.8571428571428571, 0.8500000238418579, 484, 120], [0.9565217391304348, 0.9583333134651184, 604, 120]]",0.8871665690460239,0.875
35,3,70,0.01,"[[0.8187919463087249, 0.7749999761581421, 124, 120], [0.870748299319728, 0.8416666388511658, 244, 120], [0.9147286821705426, 0.9083333611488342, 364, 120], [0.9026548672566371, 0.9083333611488342, 484, 120], [0.9090909090909091, 0.9083333611488342, 604, 120]]",0.8832029408293083,0.8683333396911621
36,4,10,0.001,"[[0.7714285714285714, 0.7333333492279053, 124, 120], [0.9256198347107438, 0.925000011920929, 244, 120], [0.8309859154929577, 0.800000011920929, 364, 120], [0.8571428571428571, 0.8583333492279053, 484, 120], [0.7534246575342465, 0.699999988079071, 604, 120]]",0.8277203672618754,0.8033333420753479
37,4,10,0.005,"[[0.8187919463087249, 0.7749999761581421, 124, 120], [0.8951048951048951, 0.875, 244, 120], [0.8676470588235293, 0.8500000238418579, 364, 120], [0.9026548672566371, 0.9083333611488342, 484, 120], [0.9016393442622952, 0.8999999761581421, 604, 120]]",0.8771676223512163,0.8616666674613953
38,4,10,0.01,"[[0.832116788321168, 0.8083333373069763, 124, 120], [0.9090909090909091, 0.8999999761581421, 244, 120], [0.9291338582677166, 0.925000011920929, 364, 120], [0.9357798165137614, 0.9416666626930237, 484, 120], [0.9909909909909909, 0.9916666746139526, 604, 120]]",0.9194224726369091,0.9133333325386047
39,4,30,0.001,"[[0.8787878787878787, 0.8666666746139526, 124, 120], [0.9130434782608695, 0.8999999761581421, 244, 120], [0.9672131147540983, 0.9666666388511658, 364, 120], [0.8833333333333334, 0.8833333253860474, 484, 120], [0.7586206896551725, 0.7083333134651184, 604, 120]]",0.8801996989582704,0.8649999856948852
40,4,30,0.005,"[[0.8378378378378377, 0.800000011920929, 124, 120], [0.9430894308943091, 0.9416666626930237, 244, 120], [0.921875, 0.9166666865348816, 364, 120], [0.9345794392523363, 0.9416666626930237, 484, 120], [0.9734513274336283, 0.9750000238418579, 604, 120]]",0.9221666070836223,0.9150000095367432
41,4,30,0.01,"[[0.8823529411764706, 0.8666666746139526, 124, 120], [0.4523809523809524, 0.6166666746139526, 244, 120], [0.8137931034482759, 0.7749999761581421, 364, 120], [0.918918918918919, 0.925000011920929, 484, 120], [0.8541666666666666, 0.8833333253860474, 604, 120]]",0.7843225165182568,0.8133333325386047
42,4,50,0.001,"[[0.832214765100671, 0.7916666865348816, 124, 120], [0.9264705882352942, 0.9166666865348816, 244, 120], [0.9464285714285715, 0.949999988079071, 364, 120], [0.8947368421052632, 0.8999999761581421, 484, 120], [0.9090909090909091, 0.9083333611488342, 604, 120]]",0.9017883351921417,0.8933333396911621
43,4,50,0.005,"[[0.8920863309352517, 0.875, 124, 120], [0.7975460122699386, 0.7250000238418579, 244, 120], [0.688888888888889, 0.7666666507720947, 364, 120], [0.8028169014084507, 0.7666666507720947, 484, 120], [0.8029197080291971, 0.7749999761581421, 604, 120]]",0.7968515683063455,0.7816666603088379
44,4,50,0.01,"[[0.7326732673267327, 0.7749999761581421, 124, 120], [0.8392857142857142, 0.8500000238418579, 244, 120], [0.8867924528301886, 0.8999999761581421, 364, 120], [0.8, 0.8416666388511658, 484, 120], [0.9108910891089108, 0.925000011920929, 604, 120]]",0.8339285047103093,0.8583333253860473
45,4,70,0.001,"[[0.859375, 0.8500000238418579, 124, 120], [0.7000000000000001, 0.75, 244, 120], [0.9666666666666667, 0.9666666388511658, 364, 120], [0.8712871287128713, 0.8916666507720947, 484, 120], [0.6746987951807228, 0.7749999761581421, 604, 120]]",0.8144055181120521,0.8466666579246521
46,4,70,0.005,"[[0.8551724137931035, 0.824999988079071, 124, 120], [0.7831325301204819, 0.699999988079071, 244, 120], [0.9666666666666667, 0.9666666388511658, 364, 120], [0.875, 0.8666666746139526, 484, 120], [0.9152542372881356, 0.9166666865348816, 604, 120]]",0.8790451695736776,0.8549999952316284
47,4,70,0.01,"[[0.8450704225352113, 0.8166666626930237, 124, 120], [0.9473684210526316, 0.9416666626930237, 244, 120], [0.9174311926605504, 0.925000011920929, 364, 120], [0.7037037037037037, 0.6000000238418579, 484, 120], [0.7777777777777778, 0.8333333134651184, 604, 120]]",0.838270303545975,0.8233333349227905
